,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
0,1084.988149591226,125.02037,1.4453125,26.0,121160.0390625,20521145.0,20521145.0,20521145.0,0.0
1,1045.6988968394633,125.02037,1.4453125,26.0,121160.0390625,20521145.0,20521145.0,20521145.0,0.0
2,1413.2732401650617,248.32274,1.5107422,24.0,120954.6171875,20521145.0,20521145.0,20521145.0,0.0
3,860.0140876722005,248.32274,1.5107422,24.0,120954.6171875,20521145.0,20521145.0,20521145.0,0.0
4,1284.7753070490376,78.54685,1.5583496,24.0,120929.03125,20521145.0,20521145.0,20521145.0,0.0
5,978.3429728117304,78.54685,1.5583496,24.0,120929.03125,20521145.0,20521145.0,20521145.0,0.0
6,1393.2094290276095,253.53943,0.15863037,31.0,120255.7734375,20521145.0,20521145.0,20521145.0,0.0
7,1316.348967465933,160.4582,1.979248,22.0,119833.75,20521145.0,20521145.0,20521145.0,0.0
8,1154.645765345114,117.82221,1.8571777,35.0,120154.3828125,20521145.0,20521145.0,20521145.0,0.0
9,485.47625075442136,64.63039,0.23043823,14.0,121108.6171875,20521145.0,20521145.0,20521145.0,0.0
10,1135.732315261664,72.61258,0.5716553,28.0,121015.359375,20521145.0,20521145.0,20521145.0,0.0
11,837.4249048671342,100.22103,0.4472046,29.0,120739.9921875,20521145.0,20521145.0,20521145.0,0.0
12,779.0935007837764,100.22103,0.4472046,29.0,120739.9921875,20521145.0,20521145.0,20521145.0,0.0
13,1327.3447244188155,86.49584,0.37835693,35.0,120334.34375,20521145.0,20521145.0,20521145.0,0.0
14,2260.532610586706,77.285,0.3567505,14.0,119894.5,20521145.0,20521145.0,20521145.0,0.0
15,1675.480373012481,83.05241,0.8204346,29.0,120332.8984375,20521145.0,20521145.0,20521145.0,0.0
16,1322.4413118075793,83.05241,0.8204346,29.0,120332.8984375,20521145.0,20521145.0,20521145.0,0.0
17,1743.3895423089818,223.99217,1.7072754,16.0,120010.9609375,20521145.0,20521145.0,20521145.0,0.0
18,1034.387861773467,134.99675,0.623291,32.0,120388.1171875,20521145.0,20521145.0,20521145.0,0.0
