,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
8627,2087.04193821377,346.46524,0.21591187,23.0,1.0,527218.0,527218.0,527218.0,0.0
8628,2193.788957214924,346.46524,0.21591187,23.0,1.0,527218.0,527218.0,527218.0,0.0
8629,1598.7831793129471,346.46524,0.21591187,23.0,1.0,527218.0,527218.0,527218.0,0.0
8630,2083.761608472264,173.21144,0.17947388,19.0,1.0,527218.0,527218.0,527218.0,0.0
8631,2032.110893806512,173.21144,0.17947388,19.0,1.0,527218.0,527218.0,527218.0,0.0
8632,1690.7154084091717,75.734314,0.7832031,25.0,1.0,527218.0,527218.0,527218.0,0.0
8633,2255.063625792466,210.9309,1.6794434,26.0,1.0,527218.0,527218.0,527218.0,0.0
8634,1319.0799197749511,210.9309,1.6794434,26.0,1.0,527218.0,527218.0,527218.0,0.0
8635,1267.779134038976,210.9309,1.6794434,26.0,1.0,527218.0,527218.0,527218.0,0.0
8636,2014.6715182146097,64.52796,1.4616699,18.0,1.0,527218.0,527218.0,527218.0,0.0
8637,2269.83084356546,226.95088,0.8607178,23.0,1.0,527218.0,527218.0,527218.0,0.0
8638,2555.5835393569823,102.7383,0.034622192,28.0,1.0,527218.0,527218.0,527218.0,0.0
8639,2001.8533379256228,102.7383,0.034622192,28.0,1.0,527218.0,527218.0,527218.0,0.0
8640,2260.5960543260057,64.118645,0.056007385,18.0,1.0,527218.0,527218.0,527218.0,0.0
8641,1822.8811635118195,64.118645,0.056007385,18.0,1.0,527218.0,527218.0,527218.0,0.0
8642,1714.4624552149369,229.07301,0.6175537,22.0,1.0,527218.0,527218.0,527218.0,0.0
8643,1446.4672787876214,109.97962,0.8076172,23.0,1.0,527218.0,527218.0,527218.0,0.0
8644,1913.6383094667876,109.97962,0.8076172,23.0,1.0,527218.0,527218.0,527218.0,0.0
8645,1364.8065580158643,82.866196,0.46081543,18.0,1.0,527218.0,527218.0,527218.0,0.0
8646,1525.28053387955,82.866196,0.46081543,18.0,1.0,527218.0,527218.0,527218.0,0.0
8647,1268.417201965434,82.866196,0.46081543,18.0,1.0,527218.0,527218.0,527218.0,0.0
8648,1972.838609026123,355.48544,0.0051193237,26.0,1.0,527218.0,527218.0,527218.0,0.0
8649,2318.742769389888,355.48544,0.0051193237,26.0,1.0,527218.0,527218.0,527218.0,0.0
8650,1902.3494521001496,228.86469,0.2843628,23.0,1.0,527218.0,527218.0,527218.0,0.0
8651,1605.936429722244,228.86469,0.2843628,23.0,1.0,527218.0,527218.0,527218.0,0.0
8652,1461.0091182259248,228.86469,0.2843628,23.0,1.0,527218.0,527218.0,527218.0,0.0
8653,1295.3447494571406,117.39134,0.8364258,32.0,1.0,527218.0,527218.0,527218.0,0.0
8654,1578.4786536089982,155.98712,1.0246582,14.0,1.0,527218.0,527218.0,527218.0,0.0
8655,1581.6783695225006,155.98712,1.0246582,14.0,1.0,527218.0,527218.0,527218.0,0.0
8656,1854.3978196142857,55.362823,1.7507324,17.0,1.0,527218.0,527218.0,527218.0,0.0
8657,2230.749646340348,177.56651,0.1751709,27.0,1.0,527218.0,527218.0,527218.0,0.0
8658,1655.065534877349,177.56651,0.1751709,27.0,1.0,527218.0,527218.0,527218.0,0.0
8659,1962.2584880097231,105.50299,0.21282959,21.0,1.0,527218.0,527218.0,527218.0,0.0
8660,1351.8877095521775,105.50299,0.21282959,21.0,1.0,527218.0,527218.0,527218.0,0.0
8661,2184.8716683824805,253.9117,0.58935547,19.0,1.0,527218.0,527218.0,527218.0,0.0
8662,1199.382558416556,209.91844,0.55249023,19.0,1.0,527218.0,527218.0,527218.0,0.0
8663,1131.87455231345,209.91844,0.55249023,19.0,1.0,527218.0,527218.0,527218.0,0.0
8664,1940.6147568652937,64.64386,0.3552246,10.0,1.0,527218.0,527218.0,527218.0,0.0
8665,1916.6017813750884,64.64386,0.3552246,10.0,1.0,527218.0,527218.0,527218.0,0.0
8666,1705.0459327246192,64.64386,0.3552246,10.0,1.0,527218.0,527218.0,527218.0,0.0
8667,1780.9411184155535,270.37228,0.12208557,28.0,1.0,527218.0,527218.0,527218.0,0.0
8668,1718.4882210326518,270.37228,0.12208557,28.0,1.0,527218.0,527218.0,527218.0,0.0
8669,1086.4405194166625,141.7828,1.2211914,15.0,1.0,527218.0,527218.0,527218.0,0.0
8670,1391.2913389253176,141.7828,1.2211914,15.0,1.0,527218.0,527218.0,527218.0,0.0
8671,1800.6474835831084,142.12051,1.9941406,12.0,1.0,527218.0,527218.0,527218.0,0.0
8672,1185.623734148532,78.50239,0.020622253,17.0,1.0,527218.0,527218.0,527218.0,0.0
8673,2198.1841027783,186.18365,0.21002197,21.0,1.0,527218.0,527218.0,527218.0,0.0
8674,2411.745317105362,186.18365,0.21002197,21.0,1.0,527218.0,527218.0,527218.0,0.0
8675,1745.1332391745727,186.18365,0.21002197,21.0,1.0,527218.0,527218.0,527218.0,0.0
8676,2115.2780919759653,177.19019,0.8255615,23.0,1.0,527218.0,527218.0,527218.0,0.0
8677,1978.433053216217,154.3286,0.69348145,22.0,1.0,527218.0,527218.0,527218.0,0.0
8678,1523.732785569927,73.81374,1.4672852,20.0,1.0,527218.0,527218.0,527218.0,0.0
8679,1526.4394671191135,64.68802,1.0056152,16.0,1.0,527218.0,527218.0,527218.0,0.0
8680,1616.205600883393,64.68802,1.0056152,16.0,1.0,527218.0,527218.0,527218.0,0.0
8681,2253.688469645677,170.98883,0.32489014,22.0,1.0,527218.0,527218.0,527218.0,0.0
8682,1691.3515945105746,170.98883,0.32489014,22.0,1.0,527218.0,527218.0,527218.0,0.0
8683,1978.436962699764,335.43246,1.0444336,16.0,1.0,527218.0,527218.0,527218.0,0.0
8684,1554.5757764449704,104.580345,0.8779297,13.0,1.0,527218.0,527218.0,527218.0,0.0
8685,1872.4489367669928,104.580345,0.8779297,13.0,1.0,527218.0,527218.0,527218.0,0.0
8686,1422.522391352671,87.99795,1.1879883,24.0,1.0,527218.0,527218.0,527218.0,0.0
8687,1044.165003509661,87.99795,1.1879883,24.0,1.0,527218.0,527218.0,527218.0,0.0
8688,1542.4769674944089,77.77658,2.2539062,22.0,1.0,527218.0,527218.0,527218.0,0.0
8689,2272.9761818571205,252.80058,0.11268616,22.0,1.0,527218.0,527218.0,527218.0,0.0
8690,2002.5021554911111,252.80058,0.11268616,22.0,1.0,527218.0,527218.0,527218.0,0.0
8691,2620.864081623596,102.86788,0.5522461,21.0,1.0,527218.0,527218.0,527218.0,0.0
8692,2059.258641738063,102.86788,0.5522461,21.0,1.0,527218.0,527218.0,527218.0,0.0
8693,2247.988847426635,439.6563,0.3034668,37.0,1.0,527218.0,527218.0,527218.0,0.0
8694,1815.8671612546,103.26506,0.06422424,19.0,1.0,527218.0,527218.0,527218.0,0.0
8695,1576.552644610746,103.26506,0.06422424,19.0,1.0,527218.0,527218.0,527218.0,0.0
8696,2129.796129572191,137.59932,0.39831543,17.0,1.0,527218.0,527218.0,527218.0,0.0
8697,2476.82103633314,356.292,0.30944824,29.0,1.0,527218.0,527218.0,527218.0,0.0
8698,2141.116977119488,356.292,0.30944824,29.0,1.0,527218.0,527218.0,527218.0,0.0
8699,1707.4374700369392,281.8412,0.9724121,21.0,1.0,527218.0,527218.0,527218.0,0.0
8700,1705.3089330697385,281.8412,0.9724121,21.0,1.0,527218.0,527218.0,527218.0,0.0
8701,1685.5540774215597,281.8412,0.9724121,21.0,1.0,527218.0,527218.0,527218.0,0.0
8702,2265.641340537873,398.65585,0.21871948,27.0,1.0,527218.0,527218.0,527218.0,0.0
8703,2455.36178287566,355.9938,0.83496094,25.0,1.0,527218.0,527218.0,527218.0,0.0
8704,1388.6797330424245,67.048965,0.09692383,31.0,1.0,527218.0,527218.0,527218.0,0.0
8705,2089.7816035203573,201.39233,0.22033691,10.0,1.0,527218.0,527218.0,527218.0,0.0
8706,1849.36036440672,201.39233,0.22033691,10.0,1.0,527218.0,527218.0,527218.0,0.0
8707,936.692612264068,71.06752,0.49279785,24.0,1.0,527218.0,527218.0,527218.0,0.0
8708,1390.51246982016,71.06752,0.49279785,24.0,1.0,527218.0,527218.0,527218.0,0.0
8709,783.3249806397455,71.06752,0.49279785,24.0,1.0,527218.0,527218.0,527218.0,0.0
8710,1284.1749252496766,62.144825,0.541626,28.0,1.0,527218.0,527218.0,527218.0,0.0
8711,1412.19548999102,62.144825,0.541626,28.0,1.0,527218.0,527218.0,527218.0,0.0
8712,1678.4715299038926,139.93936,0.09413147,15.0,1.0,527218.0,527218.0,527218.0,0.0
8713,2452.1627598572672,248.3094,1.5922852,30.0,1.0,527218.0,527218.0,527218.0,0.0
8714,2138.363682873715,248.3094,1.5922852,30.0,1.0,527218.0,527218.0,527218.0,0.0
8715,2215.64280363707,64.51465,1.6889648,25.0,1.0,527218.0,527218.0,527218.0,0.0
8716,1444.7748677297084,64.51465,1.6889648,25.0,1.0,527218.0,527218.0,527218.0,0.0
8717,2272.60768916463,387.38806,0.15307617,17.0,1.0,527218.0,527218.0,527218.0,0.0
8718,1589.1050516047449,127.35909,1.2976074,13.0,1.0,527218.0,527218.0,527218.0,0.0
8719,2106.6640231319366,400.36774,1.8303223,28.0,1.0,527218.0,527218.0,527218.0,0.0
8720,2074.6278906207804,310.15775,0.13375854,33.0,1.0,527218.0,527218.0,527218.0,0.0
8721,1844.9461078458785,109.8233,0.19116211,6.0,1.0,527218.0,527218.0,527218.0,0.0
8722,1574.6456345893334,99.295,0.15136719,13.0,1.0,527218.0,527218.0,527218.0,0.0
8723,1963.7948330210868,103.3414,0.7805176,18.0,1.0,527218.0,527218.0,527218.0,0.0
8724,1168.5042082812936,103.3414,0.7805176,18.0,1.0,527218.0,527218.0,527218.0,0.0
8725,2412.9147204229507,214.64249,1.6293945,31.0,1.0,527218.0,527218.0,527218.0,0.0
8726,1994.8098461266748,214.64249,1.6293945,31.0,1.0,527218.0,527218.0,527218.0,0.0
8727,1751.1429920581616,214.64249,1.6293945,31.0,1.0,527218.0,527218.0,527218.0,0.0
8728,1071.3150069459743,71.5055,0.17825317,32.0,1.0,527218.0,527218.0,527218.0,0.0
8729,2549.609785420233,298.01627,0.47161865,14.0,1.0,527218.0,527218.0,527218.0,0.0
8730,2327.215707871469,298.01627,0.47161865,14.0,1.0,527218.0,527218.0,527218.0,0.0
8731,1350.4514187449993,151.98283,1.0046387,26.0,1.0,527218.0,527218.0,527218.0,0.0
8732,1348.239091419166,151.98283,1.0046387,26.0,1.0,527218.0,527218.0,527218.0,0.0
8733,2226.5140086106694,373.32086,0.31829834,14.0,1.0,527218.0,527218.0,527218.0,0.0
8734,1428.107844584509,373.32086,0.31829834,14.0,1.0,527218.0,527218.0,527218.0,0.0
8735,2245.926941485322,455.41693,0.8800049,14.0,1.0,527218.0,527218.0,527218.0,0.0
8736,1697.9456591085652,177.77124,1.6677246,21.0,1.0,527218.0,527218.0,527218.0,0.0
8737,1976.576353511724,176.37874,0.5703125,21.0,1.0,527218.0,527218.0,527218.0,0.0
8738,1766.849876614444,176.37874,0.5703125,21.0,1.0,527218.0,527218.0,527218.0,0.0
8739,2313.525522928121,256.05914,0.91955566,28.0,1.0,527218.0,527218.0,527218.0,0.0
8740,1360.6817588346462,256.05914,0.91955566,28.0,1.0,527218.0,527218.0,527218.0,0.0
8741,1848.5100564531592,73.503525,1.473877,19.0,1.0,527218.0,527218.0,527218.0,0.0
8742,1339.7718090332858,73.503525,1.473877,19.0,1.0,527218.0,527218.0,527218.0,0.0
8743,1438.399334733993,69.50356,1.5908203,37.0,1.0,527218.0,527218.0,527218.0,0.0
8744,1112.0266820828629,69.50356,1.5908203,37.0,1.0,527218.0,527218.0,527218.0,0.0
8745,1592.88813061128,87.37873,0.84606934,28.0,1.0,527218.0,527218.0,527218.0,0.0
8746,1491.8281719003708,83.148315,0.6307373,13.0,1.0,527218.0,527218.0,527218.0,0.0
8747,1473.0785844099082,69.75778,0.86987305,16.0,1.0,527218.0,527218.0,527218.0,0.0
8748,1821.5187158751864,69.75778,0.86987305,16.0,1.0,527218.0,527218.0,527218.0,0.0
8749,1277.4451984709704,69.75778,0.86987305,16.0,1.0,527218.0,527218.0,527218.0,0.0
8750,2229.317685908975,310.96625,0.7714844,30.0,1.0,527218.0,527218.0,527218.0,0.0
8751,1559.67257402505,310.96625,0.7714844,30.0,1.0,527218.0,527218.0,527218.0,0.0
8752,2408.687145821591,200.11552,0.49090576,16.0,1.0,527218.0,527218.0,527218.0,0.0
8753,1424.5247387007798,116.37271,1.2275391,24.0,1.0,527218.0,527218.0,527218.0,0.0
8754,1605.66308466254,116.37271,1.2275391,24.0,1.0,527218.0,527218.0,527218.0,0.0
8755,2006.837053877862,143.03708,0.5670166,29.0,1.0,527218.0,527218.0,527218.0,0.0
8756,1645.7883844939242,89.12215,0.8041992,24.0,1.0,527218.0,527218.0,527218.0,0.0
8757,1752.174679383731,89.12215,0.8041992,24.0,1.0,527218.0,527218.0,527218.0,0.0
8758,2035.1543880900172,75.638084,0.24102783,19.0,1.0,527218.0,527218.0,527218.0,0.0
8759,2317.034507211552,75.638084,0.24102783,19.0,1.0,527218.0,527218.0,527218.0,0.0
8760,1224.7111214277663,182.37265,1.692627,10.0,1.0,527218.0,527218.0,527218.0,0.0
8761,1009.5925267469268,182.37265,1.692627,10.0,1.0,527218.0,527218.0,527218.0,0.0
8762,2643.847804714467,374.67902,0.4880371,27.0,1.0,527218.0,527218.0,527218.0,0.0
8763,2059.092873956941,374.67902,0.4880371,27.0,1.0,527218.0,527218.0,527218.0,0.0
8764,1542.5238369356591,60.505783,0.5437012,19.0,1.0,527218.0,527218.0,527218.0,0.0
8765,1049.6920652014066,60.505783,0.5437012,19.0,1.0,527218.0,527218.0,527218.0,0.0
8766,1374.3216223663364,67.49674,0.96655273,22.0,1.0,527218.0,527218.0,527218.0,0.0
8767,2057.5197883140245,209.03128,0.15301514,16.0,1.0,527218.0,527218.0,527218.0,0.0
8768,2056.634451895204,209.03128,0.15301514,16.0,1.0,527218.0,527218.0,527218.0,0.0
8769,1507.778122838622,68.68745,0.7342529,16.0,1.0,527218.0,527218.0,527218.0,0.0
8770,2065.8729960806763,68.68745,0.7342529,16.0,1.0,527218.0,527218.0,527218.0,0.0
8771,1663.4832064945094,96.103645,1.3242188,18.0,1.0,527218.0,527218.0,527218.0,0.0
8772,1518.8788189101235,96.103645,1.3242188,18.0,1.0,527218.0,527218.0,527218.0,0.0
8773,2129.859270505893,133.8458,2.2504883,11.0,1.0,527218.0,527218.0,527218.0,0.0
8774,1522.148977324643,133.8458,2.2504883,11.0,1.0,527218.0,527218.0,527218.0,0.0
8775,2001.2865983355173,104.22248,0.6298828,22.0,1.0,527218.0,527218.0,527218.0,0.0
8776,2053.9032654617745,104.22248,0.6298828,22.0,1.0,527218.0,527218.0,527218.0,0.0
8777,1936.9255561586676,108.768745,0.5496826,17.0,1.0,527218.0,527218.0,527218.0,0.0
8778,925.896686216119,70.731186,0.953125,27.0,1.0,527218.0,527218.0,527218.0,0.0
8779,1141.074649783306,70.731186,0.953125,27.0,1.0,527218.0,527218.0,527218.0,0.0
8780,2304.966611717185,302.04605,1.3022461,26.0,1.0,527218.0,527218.0,527218.0,0.0
8781,1589.0479190942256,302.04605,1.3022461,26.0,1.0,527218.0,527218.0,527218.0,0.0
8782,1514.0188077202852,210.3972,0.7426758,36.0,1.0,527218.0,527218.0,527218.0,0.0
8783,1982.2265130609628,59.3442,0.09364319,14.0,1.0,527218.0,527218.0,527218.0,0.0
8784,1860.2288176787324,109.36842,0.2565918,17.0,1.0,527218.0,527218.0,527218.0,0.0
8785,1365.639915023733,109.36842,0.2565918,17.0,1.0,527218.0,527218.0,527218.0,0.0
8786,2112.9929055487946,588.9676,0.06012726,9.0,1.0,527218.0,527218.0,527218.0,0.0
8787,1600.9650088440694,588.9676,0.06012726,9.0,1.0,527218.0,527218.0,527218.0,0.0
8788,1515.0903568720764,158.3312,0.364563,28.0,1.0,527218.0,527218.0,527218.0,0.0
8789,2076.5039563982823,261.4918,1.0476074,36.0,1.0,527218.0,527218.0,527218.0,0.0
8790,1605.1162986292472,195.61877,0.90026855,22.0,1.0,527218.0,527218.0,527218.0,0.0
8791,1362.428203443504,116.04594,1.079834,20.0,1.0,527218.0,527218.0,527218.0,0.0
8792,990.0679110110378,116.04594,1.079834,20.0,1.0,527218.0,527218.0,527218.0,0.0
8793,1563.79780652151,121.65054,0.2567749,18.0,1.0,527218.0,527218.0,527218.0,0.0
8794,1766.4165895873562,121.65054,0.2567749,18.0,1.0,527218.0,527218.0,527218.0,0.0
8795,1125.7660286959988,85.07725,1.1796875,21.0,1.0,527218.0,527218.0,527218.0,0.0
8796,1890.1834458216183,184.71175,0.26733398,30.0,1.0,527218.0,527218.0,527218.0,0.0
8797,2050.870851583683,184.71175,0.26733398,30.0,1.0,527218.0,527218.0,527218.0,0.0
8798,1396.1524905075428,184.71175,0.26733398,30.0,1.0,527218.0,527218.0,527218.0,0.0
8799,1993.1060616444747,114.36204,0.25665283,25.0,1.0,527218.0,527218.0,527218.0,0.0
8800,1945.096236666228,114.36204,0.25665283,25.0,1.0,527218.0,527218.0,527218.0,0.0
8801,2500.8135727571857,579.8127,0.14953613,25.0,1.0,527218.0,527218.0,527218.0,0.0
8802,1820.6248462234048,579.8127,0.14953613,25.0,1.0,527218.0,527218.0,527218.0,0.0
8803,1691.9227496361848,89.39905,0.38226318,25.0,1.0,527218.0,527218.0,527218.0,0.0
8804,2361.6097524444604,181.76186,1.331543,21.0,1.0,527218.0,527218.0,527218.0,0.0
8805,2139.881284969647,276.91302,0.2029419,21.0,1.0,527218.0,527218.0,527218.0,0.0
8806,1752.279552818423,276.91302,0.2029419,21.0,1.0,527218.0,527218.0,527218.0,0.0
8807,1786.897358111405,97.58089,0.9432373,22.0,1.0,527218.0,527218.0,527218.0,0.0
8808,1011.1718327031364,309.04462,0.58044434,29.0,1.0,527218.0,527218.0,527218.0,0.0
8809,1914.1370799389745,309.04462,0.58044434,29.0,1.0,527218.0,527218.0,527218.0,0.0
8810,1560.766958086083,69.17282,0.8676758,11.0,1.0,527218.0,527218.0,527218.0,0.0
8811,2119.0798255658246,81.95415,1.4804688,14.0,1.0,527218.0,527218.0,527218.0,0.0
8812,2393.244524231701,81.95415,1.4804688,14.0,1.0,527218.0,527218.0,527218.0,0.0
8813,1815.839398872012,81.95415,1.4804688,14.0,1.0,527218.0,527218.0,527218.0,0.0
8814,1588.8142212730602,81.95415,1.4804688,14.0,1.0,527218.0,527218.0,527218.0,0.0
8815,1164.223309300546,99.8538,0.9086914,28.0,1.0,527218.0,527218.0,527218.0,0.0
8816,1058.3987121719645,99.8538,0.9086914,28.0,1.0,527218.0,527218.0,527218.0,0.0
8817,2112.44961602657,108.0802,0.13442993,11.0,1.0,527218.0,527218.0,527218.0,0.0
8818,1419.8098846590071,108.0802,0.13442993,11.0,1.0,527218.0,527218.0,527218.0,0.0
8819,2202.754466417153,108.83135,1.2421875,13.0,1.0,527218.0,527218.0,527218.0,0.0
8820,1494.591960284774,108.83135,1.2421875,13.0,1.0,527218.0,527218.0,527218.0,0.0
8821,2263.2329245617107,177.97118,0.0011131763,31.0,1.0,527218.0,527218.0,527218.0,0.0
8822,2269.75333361548,177.97118,0.0011131763,31.0,1.0,527218.0,527218.0,527218.0,0.0
8823,2327.1783642051178,126.365906,0.0074567795,13.0,1.0,527218.0,527218.0,527218.0,0.0
8824,1968.0911448340448,126.365906,0.0074567795,13.0,1.0,527218.0,527218.0,527218.0,0.0
8825,1859.8601832979757,202.076,0.4048462,16.0,1.0,527218.0,527218.0,527218.0,0.0
8826,890.7089596557666,104.402145,0.5378418,21.0,1.0,527218.0,527218.0,527218.0,0.0
8827,1147.6696207874052,104.402145,0.5378418,21.0,1.0,527218.0,527218.0,527218.0,0.0
8828,1660.0811140018593,167.03397,1.2834473,41.0,1.0,527218.0,527218.0,527218.0,0.0
8829,1614.3167141443275,167.03397,1.2834473,41.0,1.0,527218.0,527218.0,527218.0,0.0
8830,2241.6557613554783,277.36307,0.53686523,31.0,1.0,527218.0,527218.0,527218.0,0.0
8831,1594.1241280957763,277.36307,0.53686523,31.0,1.0,527218.0,527218.0,527218.0,0.0
8832,1989.4070508418995,146.96283,1.329834,21.0,1.0,527218.0,527218.0,527218.0,0.0
8833,2249.180161635252,233.18053,1.4023438,28.0,1.0,527218.0,527218.0,527218.0,0.0
8834,1572.62929362159,233.18053,1.4023438,28.0,1.0,527218.0,527218.0,527218.0,0.0
8835,1774.1569999119174,75.547844,1.2526855,16.0,1.0,527218.0,527218.0,527218.0,0.0
8836,1447.071926259428,75.547844,1.2526855,16.0,1.0,527218.0,527218.0,527218.0,0.0
8837,1627.1520665379765,215.5419,1.1577148,19.0,1.0,527218.0,527218.0,527218.0,0.0
8838,1583.211948601096,215.5419,1.1577148,19.0,1.0,527218.0,527218.0,527218.0,0.0
8839,1360.7825779525365,111.90088,0.06390381,34.0,1.0,527218.0,527218.0,527218.0,0.0
8840,1281.5629019787048,111.90088,0.06390381,34.0,1.0,527218.0,527218.0,527218.0,0.0
8841,1982.992241628176,62.14103,1.0759277,21.0,1.0,527218.0,527218.0,527218.0,0.0
8842,1390.798259614888,149.51218,0.23547363,20.0,1.0,527218.0,527218.0,527218.0,0.0
8843,2449.633167548297,390.4493,0.1343689,17.0,1.0,527218.0,527218.0,527218.0,0.0
8844,618.4070980590475,211.21425,1.2434082,22.0,1.0,527218.0,527218.0,527218.0,0.0
8845,1140.114495370433,110.6699,0.35687256,37.0,1.0,527218.0,527218.0,527218.0,0.0
8846,1753.305644036618,110.6699,0.35687256,37.0,1.0,527218.0,527218.0,527218.0,0.0
8847,2118.269438259232,174.10156,0.23501587,33.0,1.0,527218.0,527218.0,527218.0,0.0
8848,2193.599280292702,211.54987,0.83410645,12.0,1.0,527218.0,527218.0,527218.0,0.0
8849,1321.5731205183558,211.54987,0.83410645,12.0,1.0,527218.0,527218.0,527218.0,0.0
8850,1866.8110957765184,78.9307,0.79003906,21.0,1.0,527218.0,527218.0,527218.0,0.0
8851,1707.1859272423972,78.9307,0.79003906,21.0,1.0,527218.0,527218.0,527218.0,0.0
8852,2389.7612803528727,334.4476,0.5526123,19.0,1.0,527218.0,527218.0,527218.0,0.0
8853,1646.2715831828907,245.09937,0.68774414,19.0,1.0,527218.0,527218.0,527218.0,0.0
8854,2021.3776849162896,162.43991,1.0812988,10.0,1.0,527218.0,527218.0,527218.0,0.0
8855,1622.1099902786202,162.43991,1.0812988,10.0,1.0,527218.0,527218.0,527218.0,0.0
8856,2256.775611573236,254.26382,0.20822144,21.0,1.0,527218.0,527218.0,527218.0,0.0
8857,2183.571787976677,170.2505,0.43865967,32.0,1.0,527218.0,527218.0,527218.0,0.0
8858,2192.643769727435,176.44316,1.4641113,37.0,1.0,527218.0,527218.0,527218.0,0.0
8859,2174.167042937042,160.80862,1.5554199,33.0,1.0,527218.0,527218.0,527218.0,0.0
8860,1828.3202047764655,160.80862,1.5554199,33.0,1.0,527218.0,527218.0,527218.0,0.0
8861,1774.024653571933,160.80862,1.5554199,33.0,1.0,527218.0,527218.0,527218.0,0.0
8862,1749.0815790877482,160.80862,1.5554199,33.0,1.0,527218.0,527218.0,527218.0,0.0
8863,2037.2639713205367,216.79877,0.42816162,23.0,1.0,527218.0,527218.0,527218.0,0.0
8864,1556.1576913990586,216.79877,0.42816162,23.0,1.0,527218.0,527218.0,527218.0,0.0
8865,1539.358087068371,201.69006,0.2779541,19.0,1.0,527218.0,527218.0,527218.0,0.0
8866,1407.5114853837656,201.69006,0.2779541,19.0,1.0,527218.0,527218.0,527218.0,0.0
8867,2079.305084448159,122.01758,0.159729,21.0,1.0,527218.0,527218.0,527218.0,0.0
8868,1980.079739821669,123.59054,0.8161621,21.0,1.0,527218.0,527218.0,527218.0,0.0
8869,1713.6781835667225,87.51228,0.4887085,21.0,1.0,527218.0,527218.0,527218.0,0.0
8870,2421.6630432107927,256.5841,1.6459961,22.0,1.0,527218.0,527218.0,527218.0,0.0
8871,2016.503305161032,256.5841,1.6459961,22.0,1.0,527218.0,527218.0,527218.0,0.0
8872,1643.0876921764698,83.70984,0.8607178,25.0,1.0,527218.0,527218.0,527218.0,0.0
8873,634.8564886438178,68.05331,0.8516846,14.0,1.0,527218.0,527218.0,527218.0,0.0
8874,1196.829775792589,68.05331,0.8516846,14.0,1.0,527218.0,527218.0,527218.0,0.0
8875,1639.4510340303334,216.83195,0.5288086,17.0,1.0,527218.0,527218.0,527218.0,0.0
8876,1597.6572453391043,216.83195,0.5288086,17.0,1.0,527218.0,527218.0,527218.0,0.0
8877,1832.2187591330755,87.96214,1.3305664,34.0,1.0,527218.0,527218.0,527218.0,0.0
8878,1517.3147894299443,185.22731,1.6682129,33.0,1.0,527218.0,527218.0,527218.0,0.0
8879,1699.4677277704905,268.68228,0.0050764084,19.0,1.0,527218.0,527218.0,527218.0,0.0
8880,1670.9892942144904,268.68228,0.0050764084,19.0,1.0,527218.0,527218.0,527218.0,0.0
8881,1842.304011419294,272.5268,1.09375,28.0,1.0,527218.0,527218.0,527218.0,0.0
8882,1357.054992476306,272.5268,1.09375,28.0,1.0,527218.0,527218.0,527218.0,0.0
8883,2155.815668389256,248.63704,0.2079773,20.0,1.0,527218.0,527218.0,527218.0,0.0
8884,1959.4995039130815,248.63704,0.2079773,20.0,1.0,527218.0,527218.0,527218.0,0.0
8885,1564.0157587506776,220.33603,1.1591797,23.0,1.0,527218.0,527218.0,527218.0,0.0
8886,1389.8787426720664,220.33603,1.1591797,23.0,1.0,527218.0,527218.0,527218.0,0.0
8887,1198.7094418145437,220.33603,1.1591797,23.0,1.0,527218.0,527218.0,527218.0,0.0
8888,1894.79696011866,475.66144,1.5412598,23.0,1.0,527218.0,527218.0,527218.0,0.0
8889,1825.4448748450504,475.66144,1.5412598,23.0,1.0,527218.0,527218.0,527218.0,0.0
8890,1681.703830116242,475.66144,1.5412598,23.0,1.0,527218.0,527218.0,527218.0,0.0
8891,1685.172536004985,272.4549,1.0146484,21.0,1.0,527218.0,527218.0,527218.0,0.0
8892,1807.657253121054,234.93279,0.6196289,37.0,1.0,527218.0,527218.0,527218.0,0.0
8893,1426.2418110256735,234.93279,0.6196289,37.0,1.0,527218.0,527218.0,527218.0,0.0
8894,1075.3805884560295,234.93279,0.6196289,37.0,1.0,527218.0,527218.0,527218.0,0.0
8895,1933.13610502081,260.17303,1.3112793,31.0,1.0,527218.0,527218.0,527218.0,0.0
8896,2537.0714038660644,395.56738,1.041748,22.0,1.0,527218.0,527218.0,527218.0,0.0
8897,1971.082461754975,395.56738,1.041748,22.0,1.0,527218.0,527218.0,527218.0,0.0
8898,1629.2486837376612,223.16954,0.5830078,28.0,1.0,527218.0,527218.0,527218.0,0.0
8899,2022.444665582748,223.16954,0.5830078,28.0,1.0,527218.0,527218.0,527218.0,0.0
8900,1280.1853912542167,223.16954,0.5830078,28.0,1.0,527218.0,527218.0,527218.0,0.0
8901,1272.4565900189962,223.16954,0.5830078,28.0,1.0,527218.0,527218.0,527218.0,0.0
8902,1819.1199041034797,162.40356,0.3720703,22.0,1.0,527218.0,527218.0,527218.0,0.0
8903,2106.659812066237,162.40356,0.3720703,22.0,1.0,527218.0,527218.0,527218.0,0.0
8904,2270.761164182536,180.61736,0.42266846,15.0,1.0,527218.0,527218.0,527218.0,0.0
8905,1835.7211875645792,180.61736,0.42266846,15.0,1.0,527218.0,527218.0,527218.0,0.0
8906,2042.5334508541905,203.83372,0.69348145,19.0,1.0,527218.0,527218.0,527218.0,0.0
8907,1279.081575849095,203.83372,0.69348145,19.0,1.0,527218.0,527218.0,527218.0,0.0
