mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
1938.6896847625123,95.71101,1.1967773,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1637.9830715484204,95.71101,1.1967773,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1571.3213387105527,254.76535,0.037353516,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1385.9656937787365,254.76535,0.037353516,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1374.1655356098784,254.76535,0.037353516,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1256.95270348477,94.748116,0.20794678,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
971.9813558837157,94.748116,0.20794678,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
855.836943399265,94.748116,0.20794678,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
877.5523006555087,94.748116,0.20794678,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
2126.258067175409,581.8894,0.30096436,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1706.389767673692,56.697124,0.2514038,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1467.024200774366,56.697124,0.2514038,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
2564.2551376279353,136.95978,1.128418,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
927.0890031128754,74.72258,1.732666,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
771.7499874127178,74.72258,1.732666,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1232.7072122613883,86.79169,0.16305542,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1198.0718895057144,55.921307,1.3249512,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1609.2108448078936,134.15176,0.7381592,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1410.0701706769903,90.60332,0.2814331,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1392.7399047867518,90.60332,0.2814331,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
470.8377980934914,116.224785,0.24359131,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
518.3927551609629,116.224785,0.24359131,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
416.14940639647125,116.224785,0.24359131,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1069.5064222909355,119.2879,0.89489746,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
986.804663234532,119.2879,0.89489746,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
810.8361598727582,119.2879,0.89489746,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1927.6530766136157,172.4029,0.37213135,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1526.2676484849246,172.4029,0.37213135,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1494.4078207080067,172.4029,0.37213135,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
585.7064011838776,64.77689,1.2297363,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
808.5472011748991,64.77689,1.2297363,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1173.227756717232,170.68048,0.59887695,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1225.1037356196218,123.38553,1.635498,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
391.98133556548845,87.715744,0.080581665,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
490.6624253779197,87.715744,0.080581665,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
328.8167378285758,87.715744,0.080581665,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1588.6635757449176,287.99844,1.260498,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
3071.7352293888844,269.6775,1.1826172,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
1190.0829359919726,269.6775,1.1826172,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
734.6673188198923,95.8416,1.4733887,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
500.70956710443687,95.8416,1.4733887,-999.0,-999.0,2412449.0,-999.0,-999.0,-999.0
