mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
1042.9831838360813,57.297184,1.9824219,26.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1263.5046367938835,155.77437,1.6501465,18.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
924.8740763636029,155.77437,1.6501465,18.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1561.1324926863838,66.66987,1.8088379,10.0,-303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1890.4154819870682,121.336876,0.08305359,23.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1559.4672661586392,121.336876,0.08305359,23.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
905.5950065878776,221.77136,1.9997559,17.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
796.798992789271,221.77136,1.9997559,17.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
2654.036624004863,262.06186,1.3664551,17.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
2641.503350976897,262.06186,1.3664551,17.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
556.4680061503067,62.877007,0.106674194,27.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
558.4851696667038,62.877007,0.106674194,27.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1213.9186380888862,193.83102,0.6398926,32.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1017.4383083218535,193.83102,0.6398926,32.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1413.5174420753797,103.489975,0.50183105,27.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1243.8939182808463,194.0091,0.18560791,15.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
998.1322171650409,194.0091,0.18560791,15.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1431.2321863845482,123.353836,0.18075562,29.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
826.1167157664607,77.19272,0.6405029,28.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
985.8093912951916,81.75651,0.5357666,36.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1158.489753096487,81.75651,0.5357666,36.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
784.1641800724534,117.9637,1.6499023,34.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1890.0949267294309,175.662,1.1088867,17.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1771.4607462937872,175.662,1.1088867,17.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
713.6732266717067,148.4167,0.08102417,15.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
590.5426567393937,148.4167,0.08102417,15.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1214.7821821595946,268.82718,0.03426361,22.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1861.1011173821546,114.42108,1.0197754,12.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
608.5689550820431,99.86902,0.03049469,15.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
591.2451328630332,99.86902,0.03049469,15.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
605.1277998155704,99.86902,0.03049469,15.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
768.5418418760722,108.43352,1.6789551,19.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
926.7750636398265,99.4527,0.8286133,23.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
861.5054772906071,99.4527,0.8286133,23.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
2186.141772513786,115.75261,2.1542969,22.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
2157.9277681654653,115.75261,2.1542969,22.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1771.1356665250476,321.61063,0.14978027,22.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1690.1986319299317,321.61063,0.14978027,22.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
710.8396032782367,106.35082,0.34942627,36.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
718.5839778635286,106.35082,0.34942627,36.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1083.6133390581401,123.29921,1.6425781,32.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
974.1717952490138,123.29921,1.6425781,32.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1278.959167962878,83.515076,1.2580566,23.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1167.4807106010558,83.515076,1.2580566,23.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1373.9049478388265,64.63836,1.2680664,17.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1970.7800728588031,132.72476,1.3847656,19.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
260.9856154279782,352.62708,0.16067505,21.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
2795.741651108315,318.7211,0.17514038,20.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
2551.5729414453854,318.7211,0.17514038,20.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
901.1483401175941,136.34987,1.4560547,20.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1133.6023423091137,71.21395,0.43023682,19.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
943.8921573720876,71.21395,0.43023682,19.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1224.0628476638485,335.40414,0.9375,20.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1612.118317202493,58.09785,0.59729004,12.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1569.3870394899486,66.98096,2.3642578,25.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1448.9423838083796,115.35493,0.9505615,14.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1280.674919630788,115.35493,0.9505615,14.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
2083.237769868956,264.47662,1.0754395,25.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1852.391912200891,264.47662,1.0754395,25.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1729.2368465641111,440.83795,1.355957,20.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1274.0844654021305,440.83795,1.355957,20.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1478.5949938298477,63.079876,0.34851074,17.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1448.4486226302506,218.35858,0.43988037,26.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1093.139089786182,198.39745,0.81311035,20.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1078.4386364154598,198.39745,0.81311035,20.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
639.1027925409913,205.87036,1.0949707,29.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1423.5454927334542,111.28167,0.8543701,32.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1371.1700206194182,111.28167,0.8543701,32.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1477.2625661508578,86.38044,2.003418,32.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
1311.935703140516,86.38044,2.003418,32.0,303.3580017089844,1344000.0,1333310.0,1338655.0,5345.0
