mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
1476.1406383665465,228.95369,0.65356445,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
941.0880407853822,228.95369,0.65356445,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1749.9456653225104,376.93494,0.45269775,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1309.1814752128494,61.333126,1.4865723,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1103.5805625007588,94.092224,1.8383789,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
822.0616599503409,94.092224,1.8383789,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1288.0354761487358,165.85565,0.0034298897,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1517.4162777670974,134.66199,0.04838562,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
472.78561869702446,274.17847,1.0795898,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
496.9159070950599,274.17847,1.0795898,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1411.1714187939908,279.6732,0.9016113,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1150.076982452118,230.35042,0.29840088,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1043.987425578823,230.35042,0.29840088,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1234.5505824551822,86.95593,0.43847656,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
829.7859944999865,86.95593,0.43847656,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1925.0333473612768,185.52794,1.8894043,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1906.2134459263252,185.52794,1.8894043,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1623.1446062029904,156.07245,2.1264648,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1699.5159315799724,188.69533,2.0332031,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1715.3601213797306,188.69533,2.0332031,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1090.7477865618775,83.88328,0.15905762,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1035.5275749820478,83.88328,0.15905762,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
2124.0676727737564,126.20409,1.6113281,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1063.8745852533132,126.20409,1.6113281,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1088.9097363063888,126.20409,1.6113281,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
913.9349951636451,114.951965,0.25012207,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1074.5960836232973,114.951965,0.25012207,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1501.960350024796,128.90694,0.08633423,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1028.838563444963,128.90694,0.08633423,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1261.3701636585606,301.82483,0.8413086,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1160.3299054277718,124.44863,0.22631836,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1861.6119892836418,187.39601,0.030334473,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
426.67626607779073,187.39601,0.030334473,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1072.0635796422252,122.35294,1.4157715,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1056.599638490245,122.35294,1.4157715,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
241.15946977557132,127.14878,0.43572998,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
382.5661982512686,127.14878,0.43572998,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1541.7264567471736,251.01897,0.5151367,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1335.224273274296,352.9459,0.87768555,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1053.3940850132476,352.9459,0.87768555,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1666.03260474635,300.11203,0.86499023,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1333.4713830370715,300.11203,0.86499023,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
797.9183760041612,150.96793,0.9637451,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
706.8253026461056,150.96793,0.9637451,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
655.1294459579184,150.96793,0.9637451,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1394.7496815023894,74.57917,1.296875,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1276.16750104375,74.57917,1.296875,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1193.6289478157541,159.91043,0.6035156,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1162.4125150459938,159.91043,0.6035156,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
1073.9793962799579,182.09308,0.33276367,-999.0,-999.0,3315798.0,-999.0,-999.0,-999.0
