mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
1635.605757823416,127.78718,1.2099609,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1428.0546064107496,127.78718,1.2099609,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1908.328818135222,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1940.566628869892,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1851.5149476064498,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1754.654815012507,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1768.4226746366194,400.72614,0.75390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
680.6682179734722,186.87544,0.5965576,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1207.927846611702,78.07821,1.3867188,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1084.373530086546,78.07821,1.3867188,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1211.7242002705302,73.311745,1.6083984,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1362.1277439481476,73.311745,1.6083984,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1215.8655454777643,81.83174,1.005127,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1212.4147455993532,81.83174,1.005127,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1032.1903756241838,184.56247,1.7385254,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1981.4316479857907,281.40234,0.92822266,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1546.428542507426,281.40234,0.92822266,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
2492.6110106965493,364.4328,1.345459,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1994.570566060891,364.4328,1.345459,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1785.6491895264503,364.4328,1.345459,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1137.5496444850194,210.3647,0.72998047,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
882.8014363277462,100.11083,0.68151855,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1909.2164617339215,124.85154,0.11618042,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1446.3883256668928,124.85154,0.11618042,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
494.7236037872946,239.58246,0.7540283,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
568.1954682159057,239.58246,0.7540283,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
366.784573863967,74.07556,0.5390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
891.9190129068463,74.07556,0.5390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
916.0581311354642,74.07556,0.5390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
568.8219462092425,74.07556,0.5390625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
3002.143988348615,526.2244,0.13409424,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
2973.387640264082,526.2244,0.13409424,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1064.932162078628,283.48267,0.012996674,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1081.4855010788144,283.48267,0.012996674,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
869.540507460986,283.48267,0.012996674,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1183.3669714017235,157.17557,0.14828491,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1969.746755379908,233.15189,0.37854004,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1714.4662893793068,233.15189,0.37854004,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
924.3168901191306,133.4522,0.59313965,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1032.1742648491029,133.4522,0.59313965,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
987.734729984434,78.24746,1.4375,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1288.6656367705089,143.96089,0.9140625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1220.0250280700996,143.96089,0.9140625,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
1512.3454808778365,131.73973,0.12098694,-999.0,-999.0,2051700.0,-999.0,-999.0,-999.0
