mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
1773.5549280177474,366.23676,0.50219727,24.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1660.941701125857,366.23676,0.50219727,24.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1976.7309925021557,61.13532,1.0571289,31.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1605.6509078429133,61.13532,1.0571289,31.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1446.2308014617245,61.13532,1.0571289,31.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
2014.9675925736205,283.38998,0.71191406,20.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1212.8341255925434,90.51894,0.31433105,25.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
2234.962870020816,90.51894,0.31433105,25.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1238.3037944883433,273.7837,0.68652344,21.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1111.844058914972,273.7837,0.68652344,21.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
2418.7645216844585,295.2165,1.3833008,25.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
774.5686869124926,215.63849,0.39819336,17.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
757.8470475811725,215.63849,0.39819336,17.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1495.092575256881,89.15073,0.76916504,31.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
951.3469515457833,89.15073,0.76916504,31.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
884.3895918113219,70.74916,0.66967773,24.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
822.7146823445252,70.74916,0.66967773,24.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1125.6034878310036,63.924236,0.5982666,12.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1329.2053598900075,63.924236,0.5982666,12.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1380.8992262776296,212.32584,0.23379517,28.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1708.968318163527,212.32584,0.23379517,28.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
1464.6643386827438,281.43625,1.6311035,16.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
3107.067463164952,144.05295,0.80285645,22.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
723.9210191892954,144.05295,0.80285645,22.0,303.3580017089844,1301000.0,1290548.0,1295774.0,5226.0
