mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
1261.9498724714754,290.99377,0.4416504,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1012.391593092343,217.2198,0.6793213,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1394.3093462116444,77.64928,0.90527344,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1202.1221763518745,199.3712,0.35375977,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1448.6947517127471,129.09935,1.2001953,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1340.5424155417033,129.09935,1.2001953,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1185.797921130204,166.62294,0.038642883,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
544.5332865058691,166.62294,0.038642883,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1181.9586533683705,112.99589,0.85302734,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1122.8212081213185,112.99589,0.85302734,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
695.6405921411495,174.99103,0.5897217,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1764.8935021550521,236.83217,1.3334961,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1146.5461548173698,282.7084,0.20806885,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1076.9595898493617,282.7084,0.20806885,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1125.7677862594041,77.69462,1.5742188,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1375.2594824427554,77.69462,1.5742188,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1285.0124639419132,315.62875,0.045639038,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1199.8340774921203,315.62875,0.045639038,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1175.3941751085636,94.18665,0.8479004,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
815.0370964664112,94.18665,0.8479004,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1753.7538253877046,116.35797,0.274292,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1486.7494409417363,116.35797,0.274292,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1379.769594613708,116.35797,0.274292,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
499.40195518827727,123.84726,0.9373779,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
832.6959260300955,123.84726,0.9373779,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
901.4142601910376,56.460316,0.8688965,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
1226.2144348760946,214.88736,0.3604126,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
614.1762954703568,129.68532,0.5317383,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
517.7564734213664,129.68532,0.5317383,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
484.7052888585123,99.64411,0.40460205,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
491.0648570623713,99.64411,0.40460205,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
3084.3120927678333,236.35196,0.13110352,-999.0,-999.0,2008545.0,-999.0,-999.0,-999.0
