mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
1056.2818657267078,107.58993,0.5539551,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
846.6622381217302,107.58993,0.5539551,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
847.8683898199838,114.36733,2.2998047,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
918.1964259180725,197.0308,1.6623535,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
635.60465393004,110.29775,0.817749,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1271.7777538811695,110.29775,0.817749,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1724.6305786393457,102.53014,0.7453613,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1252.8539861318004,102.53014,0.7453613,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1233.880021942384,143.98514,1.2075195,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
269.9067337655886,172.76813,0.14837646,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
258.3894295121705,172.76813,0.14837646,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1085.1767637036385,168.39256,0.024307251,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1490.5794484414337,142.63454,0.48059082,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1386.8005401123912,142.63454,0.48059082,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1244.4155493025112,142.63454,0.48059082,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
3523.363450574199,811.4509,0.6497803,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
2776.1139218481144,811.4509,0.6497803,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
2766.701841270978,811.4509,0.6497803,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
2134.779196865836,239.75677,0.13150024,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1241.5821941217216,88.75327,0.1767273,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
2435.5994122720595,839.23175,0.23977661,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1451.90662775046,168.87808,2.340332,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
2143.9131518626004,317.1379,1.6550293,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1573.1467902404945,317.1379,1.6550293,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1483.6055453775925,317.1379,1.6550293,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1693.1422289252257,89.376,0.9501953,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1256.2835613537266,89.376,0.9501953,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1332.1607023659633,190.10413,0.26361084,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1162.9916644161406,190.10413,0.26361084,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
875.6482545318996,67.16759,0.61486816,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
2200.2172250908225,102.62108,0.24615479,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
288.3639735640816,102.62108,0.24615479,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
450.57348129553475,102.62108,0.24615479,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1561.7881945216125,109.21785,0.3133545,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1330.942303863934,109.21785,0.3133545,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
910.4577926802203,161.73744,1.2028809,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1166.9550663001821,320.74503,0.4874878,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1140.5481361585469,320.74503,0.4874878,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
446.0152866163176,400.2279,0.5994873,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
487.9581759544309,400.2279,0.5994873,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1359.5416274287675,69.179115,0.9736328,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1160.5157821335106,69.179115,0.9736328,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1179.8416467495047,69.179115,0.9736328,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
708.0459422207293,174.28117,0.74938965,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
2319.992129908564,354.2443,0.59069824,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
1795.848761821623,354.2443,0.59069824,-999.0,-999.0,2915206.0,-999.0,-999.0,-999.0
